262.0,2.02
263.0,2.04
264.0,2.02
265.0,2.0
266.0,2.04
267.0,2.08
268.0,2.06
269.0,2.04
270.0,2.02
271.0,2.0
272.0,2.0
273.0,2.02
274.0,2.04
275.0,2.04
276.0,2.02
277.0,2.0
278.0,1.78
279.0,1.84
280.0,1.88
281.0,2.0
282.0,2.04
283.0,2.02
284.0,2.0
285.0,1.68
286.0,2.02
287.0,2.04
288.0,2.04
289.0,2.04
290.0,2.08
291.0,2.0
292.0,2.04
293.0,2.0
294.0,1.72
295.0,1.88
296.0,2.0
297.0,2.04
298.0,2.02
299.0,2.0
300.0,2.04
301.0,2.04
302.0,2.02
303.0,2.04
304.0,2.04
305.0,2.02
306.0,2.04
307.0,2.08
308.0,2.08
309.0,2.04
310.0,2.04
311.0,2.06
312.0,2.04
313.0,2.02
314.0,2.0
315.0,1.76
316.0,1.84
317.0,1.92
318.0,1.84
319.0,1.94
320.0,2.0
321.0,2.04
322.0,2.06
323.0,2.04
324.0,2.04
325.0,2.02
326.0,2.0
327.0,2.0
328.0,2.02
329.0,2.04
330.0,2.02
331.0,2.04
332.0,2.02
333.0,0.72
334.0,2.04
335.0,2.04
336.0,2.04
337.0,2.08
338.0,2.06
339.0,2.02
340.0,2.06
341.0,2.04
342.0,1.82
343.0,1.88
344.0,2.04
345.0,2.02
346.0,2.04
347.0,2.04
348.0,2.04
349.0,1.58
350.0,2.08
351.0,2.02
352.0,2.04
353.0,2.0
354.0,1.84
355.0,1.94
356.0,2.04
357.0,2.04
358.0,2.0
359.0,2.0
360.0,2.0
361.0,2.02
362.0,2.0
363.0,2.0
364.0,2.0
365.0,2.04
366.0,2.06
367.0,2.04
368.0,1.94
369.0,1.84
370.0,1.84
371.0,1.92
372.0,2.0
373.0,2.04
374.0,2.06
375.0,2.04
376.0,2.06
377.0,2.1
378.0,2.06
379.0,2.04
380.0,2.04
381.0,2.02
382.0,1.46
383.0,2.0
384.0,2.04
385.0,2.04
386.0,1.86
387.0,1.7
388.0,2.02
389.0,2.06
390.0,2.04
391.0,2.08
392.0,2.06
393.0,2.04
394.0,2.06
395.0,2.0
396.0,2.06
397.0,1.96
398.0,1.84
399.0,2.02
400.0,2.04
401.0,2.08
402.0,2.02
403.0,2.06
404.0,2.06
405.0,2.04
406.0,2.08
407.0,1.98
408.0,1.76
409.0,2.06
410.0,2.04
411.0,2.12
412.0,2.06
413.0,1.88
414.0,2.06
415.0,2.06
416.0,2.02
417.0,2.08
418.0,2.02
419.0,1.92
420.0,1.8
421.0,2.0
422.0,2.04
423.0,2.06
424.0,2.08
425.0,2.08
426.0,2.06
427.0,2.06
428.0,2.08
429.0,2.12
430.0,2.14
431.0,2.14
432.0,2.14
433.0,2.14
434.0,2.12
435.0,2.12
436.0,2.12
437.0,2.12
438.0,2.12
439.0,2.12
440.0,2.08
441.0,2.06
442.0,2.08
443.0,2.1
444.0,2.08
445.0,2.06
446.0,1.94
447.0,1.94
448.0,1.94
449.0,2.08
450.0,2.08
451.0,2.04
452.0,2.06
453.0,2.08
454.0,2.08
455.0,2.12
456.0,2.06
457.0,2.06
458.0,2.02
459.0,1.92
460.0,2.04
461.0,2.08
462.0,2.04
463.0,1.36
464.0,2.08
465.0,2.08
466.0,2.08
467.0,2.1
468.0,2.12
469.0,2.06
470.0,2.08
471.0,2.08
472.0,2.04
473.0,1.64
474.0,2.04
475.0,1.9
476.0,2.0
477.0,2.06
478.0,2.08
479.0,2.1
480.0,2.1
481.0,2.1
482.0,2.08
483.0,2.08
484.0,2.08
485.0,2.08
486.0,2.08
487.0,2.1
488.0,2.1
489.0,2.1
490.0,2.08
491.0,2.02
492.0,1.96
493.0,1.88
494.0,1.94
495.0,1.96
496.0,1.92
497.0,1.92
498.0,1.92
499.0,1.92
500.0,1.88
501.0,1.94
502.0,2.0
503.0,2.04
504.0,2.1
505.0,2.1
506.0,2.08
507.0,2.04
508.0,2.06
509.0,2.1
510.0,1.94
511.0,2.1
512.0,2.1
513.0,2.08
514.0,2.08
515.0,2.08
516.0,2.08
517.0,2.1
518.0,2.1
519.0,2.12
520.0,2.1
521.0,2.08
522.0,2.12
523.0,2.16
524.0,2.14
525.0,2.08
526.0,2.08
527.0,2.1
528.0,2.1
529.0,2.08
530.0,2.06
531.0,1.7
532.0,1.96
533.0,1.92
534.0,1.98
535.0,2.04
536.0,2.08
537.0,2.1
538.0,2.12
539.0,2.12
540.0,2.1
541.0,2.08
542.0,2.04
543.0,2.04
544.0,2.08
545.0,2.1
546.0,1.62
547.0,2.1
548.0,2.08
549.0,2.1
550.0,2.12
551.0,2.1
552.0,2.1
553.0,2.16
554.0,2.18
555.0,2.18
556.0,2.16
557.0,2.16
558.0,2.16
559.0,2.16
560.0,2.16
561.0,2.16
562.0,2.16
563.0,2.16
564.0,2.16
565.0,2.16
566.0,2.16
567.0,2.16
568.0,2.16
569.0,2.14
570.0,1.84
571.0,2.1
572.0,2.1
573.0,2.08
574.0,2.1
575.0,2.12
576.0,2.16
577.0,2.12
578.0,2.1
579.0,2.1
580.0,2.08
581.0,2.06
582.0,2.04
583.0,2.04
584.0,2.0
585.0,1.76
586.0,1.92
587.0,2.0
588.0,1.92
589.0,2.0
590.0,2.02
591.0,2.06
592.0,2.1
593.0,2.1
594.0,2.1
595.0,2.1
596.0,2.08
597.0,2.04
598.0,1.94
599.0,1.94
600.0,2.0
601.0,1.94
602.0,1.88
603.0,1.86
604.0,2.04
605.0,2.08
606.0,2.1
607.0,2.16
608.0,2.12
609.0,1.56
610.0,2.18
611.0,1.84
612.0,2.12
613.0,2.1
614.0,2.12
615.0,2.1
616.0,2.1
617.0,2.12
618.0,1.94
619.0,2.06
620.0,2.16
621.0,2.16
622.0,2.14
623.0,2.12
624.0,2.12
625.0,2.08
626.0,2.12
627.0,1.94
628.0,2.0
629.0,2.14
630.0,2.16
631.0,2.16
632.0,2.12
633.0,2.12
634.0,2.06
635.0,2.14
636.0,1.92
637.0,2.04
638.0,2.12
639.0,2.14
640.0,2.16
641.0,2.14
642.0,2.1
643.0,2.12
644.0,2.06
645.0,2.14
646.0,2.0
647.0,1.88
648.0,2.06
649.0,2.12
650.0,2.1
651.0,2.1
652.0,2.18
653.0,2.12
654.0,2.12
655.0,2.12
656.0,1.46
657.0,2.1
658.0,2.12
659.0,1.58
660.0,2.12
661.0,2.06
662.0,2.08
663.0,2.12
664.0,2.16
665.0,2.12
666.0,2.02
667.0,1.92
668.0,1.92
669.0,1.84
670.0,2.08
671.0,2.1
672.0,2.12
673.0,2.16
674.0,2.14
675.0,2.12
676.0,2.16
677.0,2.18
678.0,2.18
679.0,2.18
680.0,2.18
681.0,2.16
682.0,2.16
683.0,2.16
684.0,2.16
685.0,2.18
686.0,2.2
687.0,2.18
688.0,1.48
689.0,2.1
690.0,2.1
691.0,2.12
692.0,2.12
693.0,2.08
694.0,1.96
695.0,1.92
696.0,1.92
697.0,2.08
698.0,2.16
699.0,2.14
700.0,2.08
701.0,2.1
702.0,2.12
703.0,2.14
704.0,2.12
705.0,2.16
706.0,2.16
707.0,0.82
708.0,2.2
709.0,1.48
710.0,2.12
711.0,2.16
712.0,2.08
713.0,1.92
714.0,2.02
715.0,2.16
716.0,2.08
717.0,2.16
718.0,2.14
719.0,2.14
720.0,2.2
721.0,2.16
722.0,2.1
723.0,1.92
724.0,2.16
725.0,2.08
726.0,2.16
727.0,2.16
728.0,2.16
729.0,2.18
730.0,2.18
731.0,2.1
732.0,2.0
733.0,2.08
734.0,2.16
735.0,2.08
736.0,2.16
737.0,2.16
738.0,2.14
739.0,2.16
740.0,2.16
741.0,2.16
742.0,2.2
743.0,2.2
744.0,2.16
745.0,2.12
746.0,2.16
747.0,2.16
748.0,2.12
749.0,2.12
750.0,2.1
751.0,2.08
752.0,2.0
753.0,1.82
754.0,1.88
755.0,1.92
756.0,1.96
757.0,1.96
758.0,1.94
759.0,1.92
760.0,1.82
761.0,2.02
762.0,2.1
763.0,2.16
764.0,2.18
765.0,2.16
766.0,2.16
767.0,2.2
768.0,2.2
769.0,2.16
770.0,2.16
771.0,2.16
772.0,2.14
773.0,2.16
774.0,1.6
775.0,2.12
776.0,2.1
777.0,2.16
778.0,2.16
779.0,2.0
780.0,1.92
781.0,2.08
782.0,2.12
783.0,2.14
784.0,1.52
785.0,2.2
786.0,2.16
787.0,2.16
788.0,2.16
789.0,2.14
790.0,2.14
791.0,2.14
792.0,1.94
793.0,2.1
794.0,2.18
795.0,1.36
796.0,2.2
797.0,2.18
798.0,2.16
799.0,2.16
800.0,2.1
801.0,2.16
802.0,2.04
803.0,1.92
804.0,2.08
805.0,2.12
806.0,2.14
807.0,2.16
808.0,2.22
809.0,2.16
810.0,2.16
811.0,2.16
812.0,2.14
813.0,2.12
814.0,2.16
815.0,2.16
816.0,2.12
817.0,2.08
818.0,2.12
819.0,2.16
820.0,2.18
821.0,2.1
822.0,1.96
823.0,1.92
824.0,1.92
825.0,2.08
826.0,2.12
827.0,2.16
828.0,2.2
829.0,2.2
830.0,2.18
831.0,2.16
832.0,2.16
833.0,2.14
834.0,2.12
835.0,2.12
836.0,2.14
837.0,2.16
838.0,2.16
839.0,2.2
840.0,2.22
841.0,2.2
842.0,2.18
843.0,2.16
844.0,2.12
845.0,2.1
846.0,2.1
847.0,1.96
848.0,1.76
849.0,1.96
850.0,2.08
851.0,1.96
852.0,2.04
853.0,2.1
854.0,2.16
855.0,2.16
856.0,2.16
857.0,2.16
858.0,2.1
859.0,2.14
860.0,2.16
861.0,2.18
862.0,2.16
863.0,2.16
864.0,2.18
865.0,1.96
866.0,2.2
867.0,2.16
868.0,2.16
869.0,2.16
870.0,2.12
871.0,2.06
872.0,2.08
873.0,2.18
874.0,2.12
875.0,2.16
876.0,2.16
877.0,2.16
878.0,2.2
879.0,2.16
880.0,2.18
881.0,1.68
882.0,2.08
883.0,2.18
884.0,2.18
885.0,2.16
886.0,2.18
887.0,2.22
888.0,2.16
889.0,2.12
890.0,1.96
891.0,2.18
892.0,2.1
893.0,1.72
894.0,2.16
895.0,2.18
896.0,2.2
897.0,2.22
898.0,2.16
899.0,2.18
900.0,2.16
901.0,2.1
902.0,1.86
903.0,2.06
904.0,2.06
905.0,2.18
906.0,2.18
907.0,2.16
908.0,2.1
909.0,2.12
910.0,2.16
911.0,1.98
912.0,2.18
913.0,2.18
914.0,2.18
915.0,2.18
916.0,2.18
917.0,2.18
918.0,2.18
919.0,1.88
920.0,2.16
921.0,2.16
922.0,2.12
923.0,2.1
924.0,2.16
925.0,2.2
926.0,2.2
927.0,2.16
928.0,2.06
929.0,1.96
930.0,1.96
931.0,1.94
932.0,1.9
933.0,2.02
934.0,2.14
935.0,2.18
936.0,2.2
937.0,2.22
938.0,2.2
939.0,2.2
940.0,2.24
941.0,2.2
942.0,2.16
943.0,2.18
944.0,2.16
945.0,2.16
946.0,1.76
947.0,2.16
948.0,2.12
949.0,2.16
950.0,2.2
951.0,2.16
952.0,2.1
953.0,2.04
954.0,1.94
955.0,1.94
956.0,1.86
957.0,2.1
958.0,2.16
959.0,2.18
960.0,2.2
961.0,2.18
962.0,2.14
963.0,2.16
964.0,2.2
965.0,2.2
966.0,2.2
967.0,1.08
968.0,2.18
969.0,2.2
970.0,0.64
971.0,2.16
972.0,2.18
973.0,2.18
974.0,2.14
975.0,2.16
976.0,2.18
977.0,2.18
978.0,2.08
979.0,2.0
980.0,1.96
981.0,1.86
982.0,2.12
983.0,2.14
984.0,2.16
985.0,2.16
986.0,2.16
987.0,2.16
988.0,2.18
989.0,2.2
990.0,2.2
991.0,2.2
992.0,2.2
993.0,2.18
994.0,2.16
995.0,2.16
996.0,2.16
997.0,2.16
998.0,2.16
999.0,2.16
1000.0,2.2
1001.0,2.26
1002.0,2.26
1003.0,2.24
1004.0,2.22
1005.0,2.18
1006.0,1.54
1007.0,2.18
1008.0,2.2
1009.0,2.18
1010.0,2.2
1011.0,2.18
1012.0,2.16
1013.0,2.18
1014.0,2.18
1015.0,2.18
1016.0,2.18
1017.0,1.86
1018.0,1.48
1019.0,1.66
1020.0,2.16
1021.0,2.2
1022.0,2.2
1023.0,2.18
1024.0,2.16
1025.0,2.16
1026.0,0.78
1027.0,2.18
1028.0,2.2
1029.0,2.2
1030.0,2.18
1031.0,2.18
1032.0,2.1
1033.0,2.2
1034.0,2.2
1035.0,2.2
1036.0,2.2
1037.0,2.2
1038.0,2.2
1039.0,2.2
1040.0,2.2
1041.0,2.2
1042.0,0.58
1043.0,2.18
1044.0,2.18
1045.0,2.18
1046.0,2.18
1047.0,2.18
1048.0,2.18
1049.0,2.18
1050.0,2.18
1051.0,2.2
1052.0,2.2
1053.0,2.22
1054.0,2.2
1055.0,2.2
1056.0,1.42
1057.0,2.16
1058.0,2.16
1059.0,2.2
1060.0,2.2
1061.0,2.14
1062.0,2.16
1063.0,2.2
1064.0,2.12
1065.0,2.06
1066.0,1.96
1067.0,2.16
1068.0,2.18
1069.0,2.16
1070.0,2.24
1071.0,2.2
1072.0,2.2
1073.0,2.2
1074.0,2.18
1075.0,2.2
1076.0,2.2
1077.0,2.14
1078.0,2.16
1079.0,2.2
1080.0,2.18
1081.0,2.08
1082.0,2.02
1083.0,1.88
1084.0,2.02
1085.0,2.16
1086.0,2.16
1087.0,2.16
1088.0,2.16
1089.0,2.16
1090.0,2.18
1091.0,2.2
1092.0,2.2
1093.0,2.22
1094.0,2.2
1095.0,2.16
1096.0,1.84
1097.0,1.94
1098.0,1.96
1099.0,2.08
1100.0,2.16
1101.0,2.22
1102.0,2.2
1103.0,2.14
1104.0,2.18
1105.0,1.88
1106.0,2.18
1107.0,2.16
1108.0,2.2
1109.0,2.2
1110.0,2.24
1111.0,2.18
1112.0,2.22
1113.0,2.18
1114.0,2.0
1115.0,2.08
1116.0,2.22
1117.0,2.14
1118.0,1.94
1119.0,2.18
1120.0,2.2
1121.0,2.24
1122.0,1.92
1123.0,2.22
1124.0,2.2
1125.0,1.74
1126.0,2.08
1127.0,2.18
1128.0,2.22
1129.0,2.16
1130.0,2.2
1131.0,2.2
1132.0,2.18
1133.0,2.2
1134.0,2.22
1135.0,2.2
1136.0,2.26
1137.0,2.34
1138.0,2.36
1139.0,1.88
1140.0,2.26
1141.0,2.22
1142.0,2.2
1143.0,2.2
1144.0,2.22
1145.0,1.72
1146.0,2.28
1147.0,2.3
1148.0,2.28
1149.0,2.22
1150.0,2.2
1151.0,2.22
1152.0,2.2
1153.0,2.18
1154.0,2.2
1155.0,2.2
1156.0,2.16
1157.0,2.2
1158.0,2.24
1159.0,2.12
1160.0,2.16
1161.0,2.06
1162.0,2.24
1163.0,2.24
1164.0,2.22
1165.0,2.28
1166.0,2.22
1167.0,2.24
1168.0,2.2
1169.0,2.24
1170.0,2.18
1171.0,2.2
1172.0,2.22
1173.0,2.0
1174.0,1.92
1175.0,2.16
1176.0,2.2
1177.0,2.2
1178.0,2.28
1179.0,2.24
1180.0,2.22
1181.0,2.22
1182.0,2.2
1183.0,2.2
1184.0,2.2
1185.0,1.36
1186.0,2.22
1187.0,2.2
1188.0,2.16
1189.0,2.16
1190.0,2.16
1191.0,2.2
1192.0,2.22
1193.0,2.22
1194.0,2.22
1195.0,2.22
1196.0,2.22
1197.0,2.22
1198.0,2.22
1199.0,2.22
1200.0,2.22
1201.0,2.22
1202.0,2.22
1203.0,2.2
1204.0,2.2
1205.0,2.18
1206.0,2.18
1207.0,2.18
1208.0,2.18
1209.0,2.16
1210.0,2.16
1211.0,2.16
1212.0,2.16
1213.0,2.16
1214.0,2.16
1215.0,2.16
1216.0,2.16
1217.0,2.18
1218.0,2.2
1219.0,2.22
1220.0,2.24
1221.0,2.24
1222.0,2.2
1223.0,2.02
1224.0,2.12
1225.0,2.0
1226.0,1.92
1227.0,2.14
1228.0,2.16
1229.0,2.18
1230.0,2.2
1231.0,2.24
1232.0,2.26
1233.0,2.26
1234.0,2.24
1235.0,2.2
1236.0,2.18
1237.0,2.18
1238.0,2.2
1239.0,2.24
1240.0,2.24
1241.0,2.24
1242.0,2.2
1243.0,2.0
1244.0,2.04
1245.0,2.24
1246.0,2.2
1247.0,2.22
1248.0,2.2
1249.0,2.24
1250.0,2.28
1251.0,2.3
1252.0,2.32
1253.0,2.08
1254.0,2.04
1255.0,2.24
1256.0,2.18
1257.0,2.22
1258.0,2.24
1259.0,2.24
1260.0,2.2
1261.0,2.3
1262.0,2.2
1263.0,2.02
1264.0,2.24
1265.0,2.16
1266.0,2.22
1267.0,2.24
1268.0,2.24
1269.0,2.24
1270.0,2.24
1271.0,1.8
1272.0,2.12
1273.0,2.24
1274.0,2.22
1275.0,2.24
1276.0,2.24
1277.0,2.24
1278.0,2.28
1279.0,2.24
1280.0,2.2
1281.0,2.0
1282.0,2.12
1283.0,2.24
1284.0,2.18
1285.0,2.24
1286.0,2.24
1287.0,2.22
1288.0,2.3
1289.0,2.22
1290.0,2.22
1291.0,1.88
1292.0,2.12
1293.0,2.24
1294.0,2.18
1295.0,2.24
1296.0,2.18
1297.0,2.24
1298.0,2.28
1299.0,2.12
1300.0,2.22
1301.0,2.22
1302.0,2.2
1303.0,1.94
1304.0,2.06
1305.0,2.04
1306.0,2.12
1307.0,2.2
1308.0,2.24
1309.0,2.24
1310.0,2.24
1311.0,2.24
1312.0,2.22
1313.0,2.2
1314.0,2.18
1315.0,2.18
1316.0,2.18
1317.0,2.16
1318.0,2.18
1319.0,2.18
1320.0,2.2
1321.0,2.22
1322.0,2.24
1323.0,2.24
1324.0,2.26
1325.0,2.24
1326.0,2.16
1327.0,2.0
1328.0,2.08
1329.0,2.02
1330.0,2.22
1331.0,2.24
1332.0,2.22
1333.0,2.32
1334.0,2.16
1335.0,2.24
1336.0,2.24
1337.0,2.24
1338.0,2.22
1339.0,2.24
1340.0,2.02
1341.0,2.08
1342.0,2.24
1343.0,2.24
1344.0,2.32
1345.0,2.18
1346.0,2.26
1347.0,2.22
1348.0,2.24
1349.0,2.18
1350.0,2.26
1351.0,2.12
1352.0,1.98
1353.0,2.2
1354.0,2.26
1355.0,2.24
1356.0,2.32
1357.0,2.26
1358.0,2.24
1359.0,2.26
1360.0,2.24
1361.0,2.24
1362.0,2.2
1363.0,2.24
1364.0,2.22
1365.0,2.18
1366.0,2.18
1367.0,2.18
1368.0,2.22
1369.0,2.24
1370.0,2.24
1371.0,2.26
1372.0,2.26
1373.0,2.26
1374.0,2.26
1375.0,2.26
1376.0,2.24
1377.0,2.22
1378.0,2.22
1379.0,2.2
1380.0,2.18
1381.0,2.16
1382.0,2.12
1383.0,2.12
1384.0,2.12
1385.0,2.06
1386.0,2.0
1387.0,2.06
1388.0,2.06
1389.0,1.9
1390.0,2.06
1391.0,2.2
1392.0,2.24
1393.0,2.26
1394.0,2.28
1395.0,2.24
1396.0,1.76
1397.0,2.32
1398.0,2.24
1399.0,2.26
1400.0,0.72
1401.0,2.24
1402.0,2.18
1403.0,2.2
1404.0,2.2
1405.0,2.26
1406.0,2.24
1407.0,2.08
1408.0,2.08
1409.0,2.0
1410.0,2.22
1411.0,2.28
1412.0,2.24
1413.0,2.26
1414.0,2.32
1415.0,2.26
1416.0,2.26
1417.0,2.26
1418.0,2.24
1419.0,2.26
1420.0,2.26
1421.0,2.2
1422.0,2.2
1423.0,2.24
1424.0,2.26
1425.0,2.26
1426.0,2.22
1427.0,2.14
1428.0,2.12
1429.0,2.1
1430.0,2.1
1431.0,2.14
1432.0,2.16
1433.0,2.22
1434.0,2.26
1435.0,2.26
1436.0,2.24
1437.0,2.18
1438.0,2.22
1439.0,1.84
1440.0,2.24
1441.0,1.96
1442.0,2.26
1443.0,2.26
1444.0,2.32
1445.0,2.24
1446.0,2.26
1447.0,2.2
1448.0,1.92
1449.0,2.04
1450.0,2.26
1451.0,2.24
1452.0,2.22
1453.0,2.26
1454.0,0.76
1455.0,2.24
1456.0,2.32
1457.0,2.26
1458.0,2.28
1459.0,2.22
1460.0,1.9
1461.0,2.02
1462.0,2.24
1463.0,2.26
1464.0,2.18
1465.0,2.26
1466.0,2.26
1467.0,2.24
1468.0,2.26
1469.0,2.24
1470.0,2.32
1471.0,2.32
1472.0,2.24
1473.0,2.26
1474.0,2.24
1475.0,2.18
1476.0,1.96
1477.0,2.02
1478.0,2.14
1479.0,2.24
1480.0,2.26
1481.0,2.26
1482.0,2.24
1483.0,2.22
1484.0,2.2
1485.0,2.18
1486.0,2.2
1487.0,2.2
1488.0,2.2
1489.0,2.22
1490.0,2.24
1491.0,2.24
1492.0,2.26
1493.0,2.26
1494.0,2.26
1495.0,2.26
1496.0,2.26
1497.0,2.26
1498.0,2.26
1499.0,2.26
1500.0,2.26
1501.0,2.24
1502.0,2.22
1503.0,2.18
1504.0,2.2
1505.0,2.24
1506.0,2.26
1507.0,2.18
1508.0,2.26
1509.0,2.24
1510.0,2.24
1511.0,0.78
1512.0,2.26
1513.0,2.28
1514.0,2.26
1515.0,2.24
1516.0,1.7
1517.0,2.28
1518.0,2.3
1519.0,2.32
1520.0,2.32
1521.0,2.32
1522.0,2.32
1523.0,1.92
1524.0,2.28
1525.0,2.26
1526.0,2.24
1527.0,2.26
1528.0,2.26
1529.0,2.28
1530.0,2.26
1531.0,2.26
1532.0,2.24
1533.0,2.22
1534.0,2.2
1535.0,2.2
1536.0,2.1
1537.0,1.96
1538.0,1.86
1539.0,1.86
1540.0,1.88
1541.0,1.9
1542.0,1.9
1543.0,1.88
1544.0,1.86
1545.0,1.86
1546.0,1.86
1547.0,1.84
1548.0,1.86
1549.0,1.88
1550.0,1.9
1551.0,1.92
1552.0,1.96
1553.0,2.02
1554.0,2.1
1555.0,2.1
1556.0,2.06
1557.0,2.0
1558.0,2.08
1559.0,2.14
1560.0,2.18
1561.0,2.22
1562.0,2.24
1563.0,2.24
1564.0,2.26
1565.0,2.26
1566.0,2.24
1567.0,2.24
1568.0,2.2
1569.0,2.16
1570.0,2.1
1571.0,2.0
1572.0,2.08
1573.0,2.06
1574.0,1.86
1575.0,1.94
1576.0,2.16
1577.0,2.2
1578.0,2.22
1579.0,2.24
1580.0,2.26
1581.0,2.26
1582.0,2.26
1583.0,2.28
1584.0,2.28
1585.0,2.28
1586.0,2.28
1587.0,2.28
1588.0,2.28
1589.0,2.28
1590.0,2.28
1591.0,2.28
1592.0,2.28
1593.0,2.26
1594.0,2.26
1595.0,2.24
1596.0,2.28
1597.0,2.32
1598.0,2.32
1599.0,2.32
1600.0,2.28
1601.0,2.24
1602.0,2.26
1603.0,2.26
1604.0,2.26
1605.0,2.24
1606.0,2.24
1607.0,2.24
1608.0,2.26
1609.0,2.26
1610.0,2.26
1611.0,1.52
1612.0,1.96
1613.0,2.26
1614.0,2.26
1615.0,2.26
1616.0,2.26
1617.0,2.26
1618.0,2.26
1619.0,2.26
1620.0,2.26
1621.0,2.26
1622.0,2.26
1623.0,2.26
1624.0,2.26
1625.0,2.26
1626.0,2.26
1627.0,2.26
1628.0,2.26
1629.0,2.26
1630.0,2.26
1631.0,2.24
1632.0,2.24
1633.0,2.22
1634.0,2.22
1635.0,2.2
1636.0,2.2
1637.0,2.2
1638.0,2.18
1639.0,2.18
1640.0,2.18
1641.0,2.2
1642.0,2.2
1643.0,2.2
1644.0,2.2
1645.0,2.2
1646.0,2.18
1647.0,2.18
1648.0,2.2
1649.0,2.2
1650.0,2.24
1651.0,2.26
1652.0,2.26
1653.0,1.68
1654.0,2.26
1655.0,2.26
1656.0,2.24
1657.0,2.24
1658.0,2.24
1659.0,2.24
1660.0,2.08
1661.0,2.2
1662.0,2.26
1663.0,2.26
1664.0,2.26
1665.0,2.26
1666.0,2.26
